#Station Number    Run    Start    End    Run Type    antennaIceA#I1    antennaIceB#I1    opIceA#I1    opIceB#I1    attIceA#I1    attIceB#I1    Run_Start_Type    Run_End_Type    enableExtTrigger#I1    Quality    aComment    uComment
ARA01  10880   1523878391   1523889192       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10881   1523889194   1523899995       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10882   1523899997   1523906167       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10883   1523906168   1523916969       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10884   1523916971   1523927772       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10885   1523927774   1523938575       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA01  10886   1523938577   1523942302       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10672   1523870232   1523881033       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10673   1523881034   1523891835       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10674   1523891836   1523902637       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10675   1523902639   1523913440       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10677   1523914476   1523925277       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10678   1523925279   1523936080       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10679   1523936082   1523946883       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA04   3838   1523865624   1523876425       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA04   3839   1523876428   1523887229       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA04   3840   1523887231   1523898032       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA04   3841   1523898035   1523908836       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA04   3842   1523908838   1523919639       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA04   3843   1523919641   1523930442       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA04   3844   1523930445   1523941246       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   3004   1523850820   1523861621       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   3005   1523861623   1523872424       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   3006   1523872427   1523883228       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   3007   1523887218   1523898019       Data  0  0  1  0  0  0  User: (null) ; Log: (null)      Stopped by ARAd  1           NA                             NA                             NA
ARA05   3008   1523898022   1523908823       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   3009   1523908826   1523919627       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   3010   1523919630   1523930431       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   3011   1523930434   1523941235       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA02  10406   1523864858   1523875659       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA02  10407   1523875661   1523886462       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA02  10408   1523886464   1523897265       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA02  10409   1523897266   1523908067       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA02  10410   1523908069   1523918870       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA02  10411   1523918872   1523929673       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA02  10412   1523929675   1523940476       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA02  10413   1523940478   1523951279       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10685           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA01  10884   1523916971   1523927772       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10885   1523927774   1523938575       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10886   1523938577   1523942302       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10887   1523942303   1523953104       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10889   1523954142   1523964943       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10890   1523964946   1523975747       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10891   1523975749   1523986550       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10411   1523918872   1523929673       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10412   1523929675   1523940476       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10413   1523940478   1523951279       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10415   1523952317   1523963118       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10416   1523963120   1523973921       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10417   1523973923   1523984724       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10677   1523914476   1523925277       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10678   1523925279   1523936080       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10679   1523936082   1523946883       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10680   1523946885   1523957686       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10681   1523957688   1523968489       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3843   1523919641   1523930442       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3844   1523930445   1523941246       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3846   1523945719   1523956520       Data  0  0  1  1  7  7  User: (null) ; Log: (null)      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3847   1523956522   1523967323       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3848   1523967325   1523978126       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3849   1523978128   1523988929       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA05   3010   1523919630   1523930431       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3011   1523930434   1523941235       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3013   1523952018   1523962819       Data  0  0  1  0  0  0  User: (null) ; Log: (null)      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3014   1523962821   1523973622       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3015   1523973624   1523982886       Data  0  0  1  0  0  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA03  10683   1523979293   1523990094       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10684   1523990096   1523991134       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA05   3016   1523982908   1523983280       Data  1  0  1  0  0 10  User: Rishabh ; Log: Taking a short calpulser run with HPol  User: Rishabh ; Log: Stopping the he Hpol Calibration run  1       normal                             NA                             NA
ARA02  10418   1523984726   1523995527       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10422   1524006973   1524017774       Data  0  0  0  1  0  0  User: Rishabh ; Log: Resuming normal operation with opIceB=1 and opIceA=0      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10423   1524017776   1524028577       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10424   1524028579   1524039380       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10425   1524039382   1524050183       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10426   1524050185   1524060986       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10427   1524060988   1524071789       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10420   1524005115   1524005861       Data  0  0  1  0  0  0  User: Rishabh ; Log: Taking a small calpuser run with opIceB=0 and opIceA=1  User: Rishabh ; Log: Ending Calpulser Run  0       normal                             NA                             NA
ARA02  10421   1524006132   1524006892       Data  0  0  0  1  0  0  User: Rishabh ; Log: Starting a short calpulser run with opIceB=1 nad opIceA=0  User: Rishabh ; Log: Finishing up the calpulser run  0       normal                             NA                             NA
ARA04   3850   1523988931   1523999732       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3852   1524005844   1524016645       Data  0  0  1  1  7  7  User: brianclark ; Log: Change pre-trigger window to 14 blocks (was 10). Now 280 ns.      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3853   1524016647   1524027448       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3854   1524027450   1524038251       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3855   1524038253   1524049054       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3856   1524049056   1524059857       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3857   1524059860   1524070661       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3858   1524070663   1524081464       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA05   3017   1523983478   1523994279       Data  1  0  1  0  0 10  User: Rishabh ; Log: Resuming Normal Operations with Vpol Calpulser      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3018   1523994281   1524005082       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3020   1524006832   1524017633       Data  0  0  1  0 10  0  User: Rishabh ; Log: Masked Hpol channels from BH4 based on monitoring report on April 17th      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3021   1524017635   1524028436       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3022   1524028438   1524039239       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3023   1524039241   1524050042       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3024   1524050044   1524060845       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3025   1524060848   1524071649       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3026   1524071652   1524082453       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA01  10897           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA01  10892   1523986552   1523997353       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10893   1523997355   1524008156       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10894   1524008158   1524018959       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10895   1524018961   1524029762       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10896   1524029763   1524040564       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10898   1524041599   1524052400       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10899   1524052402   1524063203       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10900   1524063205   1524074006       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10901   1524074008   1524082237       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10902   1524082239   1524093040       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10903   1524093041   1524103842       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10431           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA02  10428   1524071791   1524082592       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10429   1524082594   1524093395       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10430   1524093397   1524104198       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10694           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA03  10686   1523992169   1524002970       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10687   1524002972   1524013773       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10688   1524013775   1524024576       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10689   1524024578   1524035379       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10690   1524035380   1524045730       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10691   1524045731   1524056532       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10692   1524056533   1524067334       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10693   1524067336   1524078137       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10695   1524079173   1524089974       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10696   1524089975   1524100776       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10697   1524100778   1524111579       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10906           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA04   3861           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA01  10904   1524103844   1524114645       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10905   1524114647   1524125448       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10907   1524126482   1524137283       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10908   1524137285   1524148086       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10909   1524148087   1524158888       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10910   1524158890   1524169691       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10432   1524105235   1524116036       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10433   1524116037   1524126838       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10443   1524137805   1524148606       Data  0  0  0  1  0  0  User: Rishabh ; Log: Reloaded the firmware, now starting a new run      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10444   1524148608   1524159409       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10445   1524159411   1524170212       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10446   1524170214   1524181015       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10698   1524111581   1524122382       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10699   1524122384   1524133185       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10700   1524133187   1524143988       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10702   1524158115   1524168916       Data  0  0  0  1  0  7  User: (null) ; Log: (null)      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10703   1524168917   1524179718       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3859   1524081466   1524092267       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3860   1524092270   1524103071       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3862   1524106818   1524117619       Data  0  0  1  1  7  7  User: (null) ; Log: (null)      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3863   1524117621   1524128422       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3864   1524128424   1524139225       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3865   1524139228   1524150029       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3867   1524159017   1524169818       Data  0  0  1  1  7  7  User: (null) ; Log: (null)      Stopped by ARAd  0       normal                             NA                             NA
ARA05   3027   1524082455   1524093256       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3028   1524094231   1524105032       Data  0  0  1  0 10  0  User: (null) ; Log: (null)      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3029   1524105034   1524115835       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3030   1524115837   1524126638       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3032   1524136551   1524147352       Data  0  0  1  0 10  0  User: (null) ; Log: (null)      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3033   1524147354   1524158155       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3034   1524158157   1524168958       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3035   1524168961   1524179762       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA01  10911   1524169693   1524172006       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10915           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA02  10452           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA03  10711           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA05   3041           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA01  10912   1524172007   1524182808       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10913   1524182810   1524193611       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10914   1524193613   1524204414       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10917   1524207273   1524210906       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10918   1524210907   1524221708       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10920   1524225614   1524236415       Data  1  0  1  0  7  0  User: (null) ; Log: (null)      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10921   1524236418   1524247219       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10922   1524247221   1524258022       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10447   1524181018   1524191819       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10448   1524191822   1524202623       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10449   1524202626   1524213427       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10450   1524213429   1524224230       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10451   1524224232   1524235033       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10453   1524236074   1524246875       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10454   1524246877   1524257678       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10455   1524257680   1524268481       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10704   1524179719   1524190520       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10705   1524190521   1524201322       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10706   1524201324   1524212125       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10707   1524212127   1524222928       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10708   1524222930   1524233731       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10709   1524233733   1524244534       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10710   1524244535   1524255336       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10712   1524256373   1524267174       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3868   1524169820   1524180621       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3869   1524180623   1524191424       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3870   1524191426   1524202227       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3871   1524202229   1524213030       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3872   1524213033   1524223834       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3873   1524223836   1524234637       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3875   1524243617   1524254418       Data  0  0  1  1  7  7  User: (null) ; Log: (null)      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3877   1524261618   1524272419       Data  0  0  1  1  7  7  User: (null) ; Log: (null)      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3878   1524272422   1524283223       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA05   3036   1524179764   1524190565       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3037   1524190567   1524201368       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3038   1524201370   1524212171       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3039   1524212174   1524222975       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3040   1524222978   1524233779       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3044   1524254418   1524265219       Data  0  0  1  0 10  0  User: (null) ; Log: (null)      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3045   1524265222   1524276023       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA05   3046   1524276025   1524286826       Data  0  0  1  0 10  0  Timed start by ARAd      Stopped by ARAd  1       normal                             NA                             NA
ARA01  10916   1524205453   1524207271       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10929           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA02  10461           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
ARA05   3053           NA           NA   Pedestal NA NA NA NA NA NA                   NA                   NA NA       normal                             NA                             NA
